#curie_map:
#  skos: http://www.w3.org/2004/02/skos/core#
#  nist: https://airc.nist.gov/
#  owasp: https://genai.owasp.org/
#  ail: https://ailuminate.mlcommons.org/
#  atlas: https://www.ibm.com/docs/en/watsonx/saas?topic=ai-risk-atlas
#  credo: https://www.credoai.com/
#  mit: https://airisk.mit.edu/
#mapping_set_id: risk_to_category
#mapping_set_description: Maps specific AI risks to category-level taxonomy risks (NIST AI RMF, OWASP Top 10 LLM, AILuminate)
#license: https://creativecommons.org/licenses/by/4.0/

subject_id	subject_source	predicate_id	object_id	object_source	mapping_justification
atlas-personal-information-in-prompt	ibm-risk-atlas	skos:broadMatch	ail-privacy	ailuminate-v1.0	# PII in prompts is a specific privacy risk
credo-risk-036	credo-ucf	skos:broadMatch	ail-privacy	ailuminate-v1.0	# Compromised PII is a specific privacy harm
credo-risk-037	credo-ucf	skos:broadMatch	ail-privacy	ailuminate-v1.0	# Compromised sensitive info is a specific privacy harm
atlas-copyright-infringement	ibm-risk-atlas	skos:broadMatch	ail-intellectual-property	ailuminate-v1.0	# Copyright infringement is a specific IP risk
atlas-ip-information-in-prompt	ibm-risk-atlas	skos:broadMatch	ail-intellectual-property	ailuminate-v1.0	# IP leakage in prompts is a specific IP risk
atlas-generated-content-ownership	ibm-risk-atlas	skos:broadMatch	ail-intellectual-property	ailuminate-v1.0	# Content ownership disputes are a specific IP risk
credo-risk-039	credo-ucf	skos:broadMatch	ail-intellectual-property	ailuminate-v1.0	# IP infringement is a specific IP risk
atlas-incomplete-advice	ibm-risk-atlas	skos:broadMatch	ail-specialized-advice	ailuminate-v1.0	# Incomplete advice is a specific instance of unreliable specialized advice
atlas-hallucination	ibm-risk-atlas	skos:broadMatch	ail-specialized-advice	ailuminate-v1.0	# Hallucinated professional advice is a specialized advice risk
credo-risk-026	credo-ucf	skos:broadMatch	ail-nonviolent-crimes	ailuminate-v1.0	# Fraud/scams/targeted manipulation is a specific nonviolent crime
atlas-hallucination	ibm-risk-atlas	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Hallucination produces false/misleading content — a specific form of misinformation
credo-risk-021	credo-ucf	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# False or misleading information — directly maps to OWASP misinformation
credo-risk-040	credo-ucf	skos:broadMatch	nist-information-security	nist-ai-rmf	# AI-generated security weaknesses are a specific information security risk
credo-risk-041	credo-ucf	skos:broadMatch	nist-information-security	nist-ai-rmf	# Adversarial attack vulnerability is a specific information security risk
credo-risk-013	credo-ucf	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Harmful/toxic content generation includes obscene and abusive content
credo-risk-013	credo-ucf	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Harmful/toxic content includes dangerous and hateful content
